SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2018),2018-05-21,186,B,C,BERNARDINI,DIVALARIOUS,DISTORTED HUMOR,BIG EASY AGENT,RANDI PERSAUD,20500,,2016-03-23,KENTUCKY,D,,,,11.4,https://www.youtube.com/watch?v=R8-2Io7DqWQ
Midlantic Two-Year-Olds in Training (2018),2018-05-21,187,CH,C,NOBLE MISSION (GB),DIVINITE (FR),MR. SIDNEY,KIRKWOOD STABLES AGENT V,OUT,0,,2016-02-13,KENTUCKY,C-D,,,,23.1,https://www.youtube.com/watch?v=lCone5aQT5o
Midlantic Two-Year-Olds in Training (2018),2018-05-21,188,DKB,F,CANDY RIDE (ARG),DIXIEINYANKEELAND,DIXIE UNION,WES CARTER AGENT I,OUT,0,,2016-03-17,KENTUCKY,E-F,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,189,DKB,F,BIRDSTONE,D' ORSAY,MEDAGLIA D'ORO,PELICAN STATE THOROUGHBREDS AGENT,NOT SOLD,24000,,2016-01-10,NEW YORK,F,,,,11.1,https://www.youtube.com/watch?v=vOWc-eRkeWM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,190,B,F,MEDAGLIA D'ORO,DOUBLE TAPPED,TAPIT,DE MERIC SALES AGENT,OUT,0,,2016-03-02,FLORIDA,I-J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,191,GRR,C,CAIRO PRINCE,DOWN ON COPPERLINE,MUTAKDDIM,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT III,OUT,0,,2016-04-27,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,192,DKB,F,EXCHANGE RATE,DOWNTOWN DRIFTER,DEVIL HIS DUE,BOBBY DODD AGENT,OUT,0,,2016-03-05,KENTUCKY,J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,193,B,C,GEMOLOGIST,DREAMCASTER (GB),BERNARDINI,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT IX,OUT,0,,2016-02-22,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,194,CH,F,HAYNESFIELD,DREAMINOFCARMELA C,GOTTCHA GOLD,ENDS WELL AGENT,OUT,0,,2016-03-25,ONTARIO,H,,,,11,https://www.youtube.com/watch?v=8SflzwvohjU
Midlantic Two-Year-Olds in Training (2018),2018-05-21,195,B,C,FLAT OUT,DYNA'S DESTINY,DYNAFORMER,CARY FROMMER AGENT,NOT SOLD,49000,,2016-02-12,KENTUCKY,A-B,,,,10.4,https://www.youtube.com/watch?v=2QQYBZPagAI
Midlantic Two-Year-Olds in Training (2018),2018-05-21,196,DKB,F,INTO MISCHIEF,EAGLE HALL,SPEIGHTSTOWN,DE MERIC SALES AGENT,CHARLES J ZACNEY,155000,,2016-02-21,FLORIDA,I-J,,,,22.1,https://www.youtube.com/watch?v=ePhaage7oAY
Midlantic Two-Year-Olds in Training (2018),2018-05-21,197,B,F,PAYNTER,EARLYBIRD ROAD,CHEROKEE RUN,WOODFORD THOROUGHBREDS,NOT SOLD,77000,,2016-04-19,KENTUCKY,C,,,,10.3,https://www.youtube.com/watch?v=0-3PkL9sDgs
Midlantic Two-Year-Olds in Training (2018),2018-05-21,198,DKB,C,BODEMEISTER,EARLY VINTAGE,JUMP START,NIALL BRENNAN STABLES AGENT,SUPER C RACING INC.,40000,,2016-04-01,KENTUCKY,J,,,,10.4,https://www.youtube.com/watch?v=DBQ0WzOyyUA
Midlantic Two-Year-Olds in Training (2018),2018-05-21,199,DKB,C,SUPER NINETY NINE,EASY MOVER,OUTFLANKER,GRASSROOTS TRAINING & SALES LLC,OUT,0,,2016-05-22,MARYLAND,I,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,200,B,F,UNION RAGS,EL COYOTE,A.P. INDY,SCANLON TRAINING & SALES AGENT III,OUT,0,,2016-04-26,NEW YORK,T,,,,11,https://www.youtube.com/watch?v=XCi1aHDdlCM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,201,DKB,F,VIOLENCE,ELECTRIC BOOTS,BELLAMY ROAD,COASTAL EQUINE LLC AGENT,NOT SOLD,9500,,2016-04-10,NEW YORK,F,,,,10.3,https://www.youtube.com/watch?v=6V9Ne7-5xFQ
Midlantic Two-Year-Olds in Training (2018),2018-05-21,202,CH,C,MUNNINGS,ELLA MARIE,TAPIT,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,SROA (KOID),35000,,2016-05-22,KENTUCKY,T,,,,10.3,https://www.youtube.com/watch?v=x_yyeoQIybM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,203,GRR,F,FLASHBACK,ELLE TISH SLEW,ELTISH,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,2016-03-25,NEW YORK,D-E,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,204,DKB,C,MORE THAN READY,EMBUR'S SONG,UNBRIDLED'S SONG,HARTLEY/DE RENZO THOROUGHBREDS AGENT,MR. ED SAVANT JR.,750000,,2016-02-18,FLORIDA,A,,,,10.1,https://www.youtube.com/watch?v=1ny7LRTxSXc
Midlantic Two-Year-Olds in Training (2018),2018-05-21,205,B,F,REVOLUTIONARY,EMMA HAMILTON,EMPIRE MAKER,C & C STABLES LLC AGENT,VALTER M RAMOS,35000,,2016-03-07,MARYLAND,J,,,,23,https://www.youtube.com/watch?v=y03JYbxkJ8U
Midlantic Two-Year-Olds in Training (2018),2018-05-21,206,GRR,C,PIONEEROF THE NILE,EMPTYTHETILL,HOLY BULL,HARTLEY/DE RENZO THOROUGHBREDS AGENT,KOID,75000,Y,2016-03-01,KENTUCKY,A,,,,10.1,https://www.youtube.com/watch?v=2kSRq2ds5u8
Midlantic Two-Year-Olds in Training (2018),2018-05-21,207,CH,C,LOOKIN AT LUCKY,ESSENTIAL ROSE,BERNARDINI,CRANE THOROUGHBRED SERVICES LLC AGENT,TRIN-BROOK STABLE,32000,,2016-01-18,PENNSYLVANIA,D-E,,,,10.3,https://www.youtube.com/watch?v=4_ckxJyrqkQ
Midlantic Two-Year-Olds in Training (2018),2018-05-21,208,B,F,TIZWAY,EVE OF DESTRUCTION,MALIBU MOON,MASON SPRINGS AGENT II,GOOD GUYS RACING,24000,,2016-04-11,NEW YORK,J,,,,10.4,https://www.youtube.com/watch?v=2TNOA7nANh4
Midlantic Two-Year-Olds in Training (2018),2018-05-21,209,DKB,F,ALGORITHMS,EVER AWESOME,AWESOME AGAIN,DE MERIC SALES AGENT,JOHN FANELLI,15000,Y,2016-02-16,KENTUCKY,I-J,,,,10.3,https://www.youtube.com/watch?v=lNkEuvt5ib8
Midlantic Two-Year-Olds in Training (2018),2018-05-21,210,CH,F,FREEDOM CHILD,EVIL QUEEN,HEAR NO EVIL,CRUPI'S NEW CASTLE FARM AGENT,MANDY LADERER,15000,Y,2016-04-02,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=s09Lqr8qSZs
Midlantic Two-Year-Olds in Training (2018),2018-05-21,211,CH,C,FED BIZ,EXIT TO HEAVEN,HOLY BULL,EDDIE WOODS AGENT XXXVII,OUT,0,,2016-04-19,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,212,B,F,GOLDENCENTS,FALLSEED,FOREST WILDCAT,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT XII,NOT SOLD,49000,,2016-02-29,KENTUCKY,T,,,,11,https://www.youtube.com/watch?v=ceDGz9NwrRk
Midlantic Two-Year-Olds in Training (2018),2018-05-21,213,DKB,F,HE'S HAD ENOUGH,FAMILY FIRST,BELONG TO ME,KINGS EQUINE AGENT,NOT SOLD,15000,,2016-03-27,FLORIDA,T,,,,11,https://www.youtube.com/watch?v=uBU9VcnFO_s
Midlantic Two-Year-Olds in Training (2018),2018-05-21,214,DKB,F,LIAISON,FANCY AND SMART,SMARTY JONES,CRANE THOROUGHBRED SERVICES LLC AGENT,JOHN FANELLI,7500,,2016-03-28,NEW YORK,D-E,,,,10.3,https://www.youtube.com/watch?v=lZ8z5_jO-l4
Midlantic Two-Year-Olds in Training (2018),2018-05-21,215,CH,F,BUSTIN STONES,DIXIE TALENT,DIXIE UNION,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,2016-05-04,NEW YORK,I,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,216,DKB,F,WORLD RENOWNED,FANNY BRICE,SHARP HUMOR,RICEHORSE STABLES (BRANDON & ALI RICE) AGENT,RACING GAMBIT LLC,25000,,2016-03-16,NEW YORK,D-E,,,,10.3,https://www.youtube.com/watch?v=N2ib1mvWmHE
Midlantic Two-Year-Olds in Training (2018),2018-05-21,217,B,F,TRAPPE SHOT,FARCE,POLITICAL FORCE,DE MERIC SALES AGENT,TRIN-BROOK STABLE,7500,,2016-03-27,KENTUCKY,I-J,,,,10.3,https://www.youtube.com/watch?v=G3XialQVFWU
Midlantic Two-Year-Olds in Training (2018),2018-05-21,218,GRR,F,HONORABLE DILLON,FAST PROFIT,TEJANO,GRASSROOTS TRAINING & SALES LLC,GARY CONTESSA AGENT,30000,Y,2016-02-20,NEW YORK,I,,,,10.2,https://www.youtube.com/watch?v=V-bsuFi1os0
Midlantic Two-Year-Olds in Training (2018),2018-05-21,219,B,F,WILL TAKE CHARGE,FAST RESOURCE,BOB AND JOHN,PICK VIEW LLC AGENT,ORACLE BLOODSTOCK,135000,Y,2016-03-16,KENTUCKY,H,,,,10.1,https://www.youtube.com/watch?v=jeO6Jj0g4Mw
Midlantic Two-Year-Olds in Training (2018),2018-05-21,220,CH,F,WILL TAKE CHARGE,FAST TIGRESS,HOLD THAT TIGER,NIALL BRENNAN STABLES AGENT,NOT SOLD,19000,,2016-03-22,KENTUCKY,J,,,,10.4,https://www.youtube.com/watch?v=Yqqd82fmotI
Midlantic Two-Year-Olds in Training (2018),2018-05-21,221,DKB,F,VIOLENCE,FEAR THIS,GHOSTZAPPER,CARY FROMMER AGENT,THREE DIAMONDS FARM,100000,,2016-04-06,NEW YORK,A-B,,,,10.3,https://www.youtube.com/watch?v=zhRm1R3pGCs
Midlantic Two-Year-Olds in Training (2018),2018-05-21,222,B,C,SUCCESSFUL APPEAL,FEBRILE,TREMPOLINO,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,BIG LICK FARM,65000,,2016-03-03,KENTUCKY,T,,,,10.4,https://www.youtube.com/watch?v=brmeVN3nUh0
Midlantic Two-Year-Olds in Training (2018),2018-05-21,223,GRR,F,TAPIT,FENCELINENEIGHBOR,WILD RUSH,NIALL BRENNAN STABLES AGENT,ECLIPSE THOROUGHBRED PARTNERS,235000,,2016-05-01,KENTUCKY,J,,,,10.2,https://www.youtube.com/watch?v=xs8yoRhiCbk
Midlantic Two-Year-Olds in Training (2018),2018-05-21,224,DKB,F,MORNING LINE,FEVER'S GONE,GONE WEST,EDDIE WOODS AGENT XXIII,JUAN VAZQUEZ,5000,,2016-03-04,KENTUCKY,J-K,,,,11.1,https://www.youtube.com/watch?v=KZenB5Un8Eo
Midlantic Two-Year-Olds in Training (2018),2018-05-21,225,B,C,STRONG MANDATE,FLOWER SPELL,FLOWER ALLEY,WOODFORD THOROUGHBREDS,NOT SOLD,45000,,2016-03-27,KENTUCKY,C,,,,10.4,https://www.youtube.com/watch?v=ZT-F0PnDiws
Midlantic Two-Year-Olds in Training (2018),2018-05-21,226,DKB,C,MISSION IMPAZIBLE,FOREST TRAIL,FOREST WILDCAT,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,DAVID MEAH AGENT,52000,,2016-03-30,NEW YORK,T,,,,10.3,https://www.youtube.com/watch?v=wykkg4paAaQ
Midlantic Two-Year-Olds in Training (2018),2018-05-21,227,B,C,PAYNTER,FOREVER JENNY,SIR SHACKLETON,PICK VIEW LLC AGENT,WENDY HENDRIKS,10000,,2016-04-19,OKLAHOMA,H,,,,11,https://www.youtube.com/watch?v=RWDz1iuKY4o
Midlantic Two-Year-Olds in Training (2018),2018-05-21,228,CH,C,MORE THAN READY,FOUR GIFTS,EVEN THE SCORE,ALL DREAMS EQUINE AGENT,JRITA YOUNG THOROUGHBREDS LLC,17000,,2016-04-13,KENTUCKY,G-H,,,,10.3,https://www.youtube.com/watch?v=mwjCl8nL5dM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,229,B,F,ALPHA,FRANCES G,OFFICER,GRASSROOTS TRAINING & SALES LLC,RICHARD VEGA,40000,,2016-03-07,NEW YORK,I,,,,10.4,https://www.youtube.com/watch?v=j_NKE5MfhYw
Midlantic Two-Year-Olds in Training (2018),2018-05-21,230,B,F,BIG BROWN,FRANGIPANNI,CAPE TOWN,HIDDEN BROOK AGENT VIII,SROA (KOID),35000,,2016-05-20,NEW YORK,K,,,,10.3,https://www.youtube.com/watch?v=1Wx_qjI4ekE
Midlantic Two-Year-Olds in Training (2018),2018-05-21,231,DKB,F,STREET SENSE,FRANKIE'S LADY,MEADOWLAKE,HIDDEN BROOK AGENT XIII,OUT,0,,2016-05-01,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,232,DKB,F,MAJESTICPERFECTION,FRIVOLOUS PAL,NOT FOR LOVE,NOMAD FARM TRAINING & SALES LLC AGENT,EATON BLOODSTOCK,48000,,2016-05-12,MARYLAND,D,,,,10.2,https://www.youtube.com/watch?v=2tkwmizQVIw
Midlantic Two-Year-Olds in Training (2018),2018-05-21,233,GRR,F,VIOLENCE,FROST BITE,PULPIT,CRANE THOROUGHBRED SERVICES LLC AGENT,NOT SOLD,25000,,2016-02-18,NEW YORK,D-E,,,,10.2,https://www.youtube.com/watch?v=NkWKXpcAQJo
Midlantic Two-Year-Olds in Training (2018),2018-05-21,234,DKB,C,TWIRLING CANDY,GALE IN THE VALE,TWO PUNCH,SBM TRAINING & SALES AGENT,CORMS RACINGFLYING P RA HILL,35000,,2016-04-23,KENTUCKY,K,,,,10.1,https://www.youtube.com/watch?v=3KDdfxLNI20
Midlantic Two-Year-Olds in Training (2018),2018-05-21,235,DKB,F,CENTRAL BANKER,GHOST FRIENDLY,GHOSTZAPPER,SCANLON TRAINING & SALES AGENT VII,RICHARD GREELEY,70000,,2016-03-24,NEW YORK,T,,,,10.3,https://www.youtube.com/watch?v=zztVRSNG97Q
Midlantic Two-Year-Olds in Training (2018),2018-05-21,236,B,F,INTO MISCHIEF,GIANT SENSATION,GIANT'S CAUSEWAY,SCANLON TRAINING & SALES AGENT XI,CHARLES J ZACNEY,100000,,2016-02-29,KENTUCKY,T,,,,10.4,https://www.youtube.com/watch?v=AuTyqHMBXOA
Midlantic Two-Year-Olds in Training (2018),2018-05-21,237,DKB,C,ALGORITHMS,GLIMPSE,TOUCH GOLD,EDDIE WOODS AGENT L,FAHEY & RECIO FOR CHURCHILL DOWNS RACING CLUB,50000,,2016-04-09,MARYLAND,J-K,,,,21.3,https://www.youtube.com/watch?v=sEEcUDN-WhY
Midlantic Two-Year-Olds in Training (2018),2018-05-21,238,B,F,SOLDAT,GLOW,TOMAHAWK,SBM TRAINING & SALES AGENT,WEST BLOODSTOCK,80000,,2016-05-08,FLORIDA,K,,,,10.2,https://www.youtube.com/watch?v=PXCfF5yFb8s
Midlantic Two-Year-Olds in Training (2018),2018-05-21,239,DKB,F,ARCH,GOLDEN CAUSEWAY (GB),GIANT'S CAUSEWAY,PARRISH FARMS AGENT,OUT,0,,2016-02-20,KENTUCKY,L,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,240,DKB,F,FLAT OUT,GOLDEN LOCKET,STORM CREEK,WES CARTER AGENT VI,NOT SOLD,27000,,2016-02-23,NEW YORK,E-F,,,,22.4,https://www.youtube.com/watch?v=X3-WhUPihbc
Midlantic Two-Year-Olds in Training (2018),2018-05-21,241,DKB,C,FLAT OUT,GOODNESS,HENNESSY,SCANLON TRAINING & SALES AGENT VIII,ANTHONY J FONTANA,30000,,2016-04-12,KENTUCKY,T,,,,10.4,https://www.youtube.com/watch?v=p8p77Qc2gNw
Midlantic Two-Year-Olds in Training (2018),2018-05-21,242,DKB,F,FLAT OUT,GRACE ABOUNDS,STORMY ATLANTIC,DE MERIC SALES AGENT,L. BARRETT BERNARD,20000,,2016-03-21,KENTUCKY,I-J,,,,10.4,https://www.youtube.com/watch?v=8GOWKR8h-Ig
Midlantic Two-Year-Olds in Training (2018),2018-05-21,243,B,C,KITTEN'S JOY,GRANNY RAMSEY,EMPIRE MAKER,ALL DREAMS EQUINE AGENT,OUT,0,,2016-04-04,KENTUCKY,G-H,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,244,GRR,C,CAN THE MAN,GRAY HARE,ALPHABET SOUP,HARRIS TRAINING CENTER LLC AGENT,NOT SOLD,9000,,2016-03-26,KENTUCKY,L,,,,11.1,https://www.youtube.com/watch?v=Hhk7vLyYgfM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,245,DKB,C,TAPIT,GREAT HOT (BRZ),ORIENTATE,EDDIE WOODS AGENT XV,OUT,0,,2016-02-24,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,246,DKB,F,BERNARDINI,GREAT LOOK,GIANT'S CAUSEWAY,PAUL SHARP AGENT V,CHARLES J ZACNEY,325000,,2016-05-06,KENTUCKY,F-G,,,,10.2,https://www.youtube.com/watch?v=__g7L8IyuNM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,247,GRR,C,CROSS TRAFFIC,GREAT MORNING (IRE),GALILEO (IRE),BIRD IN HAND STABLES,SROA (KOID),30000,,2016-04-25,KENTUCKY,H,,,,11,https://www.youtube.com/watch?v=LAJSlj_nxuc
Midlantic Two-Year-Olds in Training (2018),2018-05-21,248,GRR,C,WILL TAKE CHARGE,GREEK SISTER,TAPIT,HOPPELS HORSE & CATTLE CO INC AGENT,NOT SOLD,150000,,2016-02-28,FLORIDA,E,,,,10.4,https://www.youtube.com/watch?v=nS5ExaPx7_8
Midlantic Two-Year-Olds in Training (2018),2018-05-21,249,DKB,C,ALPHA,HARBOUR NEWS,ROCKPORT HARBOR,GRASSROOTS TRAINING & SALES LLC AGENT,GARY CONTESSA AGENT,40000,,2016-05-04,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=JTNYz73kxwM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,250,B,F,ALPHA,HEARTED,GRAND REWARD,DE MERIC SALES AGENT,OUT,0,,2016-03-30,NEW YORK,I-J,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,251,GRR,C,CROSS TRAFFIC,HEAVENLY BLISS,HOLY BULL,JVC TRAINING & SALES (JORGE & MARIA VILLAGOMEZ) AGENT,MICHAEL MAKER,37000,,2016-02-16,KENTUCKY,G,,,,10.4,https://www.youtube.com/watch?v=Y8wwJ6dLfQU
Midlantic Two-Year-Olds in Training (2018),2018-05-21,252,B,C,UNION RAGS,HEAVENLY PRIDE,SKY MESA,HARTLEY/DE RENZO THOROUGHBREDS AGENT,TRIN-BROOK STABLE,20000,,2016-02-25,KENTUCKY,A,,,,11,https://www.youtube.com/watch?v=1_ItcD_EUzc
Midlantic Two-Year-Olds in Training (2018),2018-05-21,253,GRR,C,CAIRO PRINCE,HELLUVA HANGOVER,GRAND SLAM,JAMES LAYDEN AGENT,NOT SOLD,47000,,2016-03-24,OKLAHOMA,D,,,,10.2,https://www.youtube.com/watch?v=FBrlY_EI6kU
Midlantic Two-Year-Olds in Training (2018),2018-05-21,254,B,F,STRONG MANDATE,HEN PARTY,HENNESSY,TOP LINE SALES LLC AGENT I,SROA (KOID),30000,,2016-02-11,KENTUCKY,K,,,,11,https://www.youtube.com/watch?v=a5guHqXi6XQ
Midlantic Two-Year-Olds in Training (2018),2018-05-21,255,DKB,F,FLAT OUT,HEY WHERESMYDINNER,WAR PASS,CARY FROMMER AGENT,JAGGER INC,27000,,2016-04-26,KENTUCKY,A-B,,,,10.2,https://www.youtube.com/watch?v=lV0a7Uo1oPc
Midlantic Two-Year-Olds in Training (2018),2018-05-21,256,B,F,FLASHBACK,HIGHER INCENTIVE,FREUD,WOODFORD THOROUGHBREDS,LEONARD LIBERTO,9000,,2016-03-16,NEW YORK,C,,,,10.4,https://www.youtube.com/watch?v=IYpt1xDpicc
Midlantic Two-Year-Olds in Training (2018),2018-05-21,257,B,F,ARCH,HIP HIP,MONARCHOS,HARRIS TRAINING CENTER LLC AGENT,MCMAHON & HILL BLOODSTOCK AGT,20000,Y,2016-03-07,KENTUCKY,L,,,,10.3,https://www.youtube.com/watch?v=5wZjzQmAopk
Midlantic Two-Year-Olds in Training (2018),2018-05-21,258,B,C,GOLDENCENTS,HITCH VILLAGE,OLD TRIESTE,DE MERIC SALES AGENT,DALE CAPUANO,9000,,2016-05-21,NEW YORK,I-J,,,,10.4,https://www.youtube.com/watch?v=MfCWrqGl9Hg
Midlantic Two-Year-Olds in Training (2018),2018-05-21,259,B,F,THE FACTOR,HOLLYWOOD REDHEAD,TAPIT,HIDDEN BROOK AGENT I,CLEAR STARS STABLE,95000,,2016-04-04,NEW YORK,K,,,,22,https://www.youtube.com/watch?v=TAWZNIWJNQY
Midlantic Two-Year-Olds in Training (2018),2018-05-21,260,DKB,F,ASTROLOGY,HOLY FASHION,HOLY BULL,DESERT THOROUGHBRED LLC,OUT,0,,2016-03-17,KENTUCKY,D,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,261,DKB,F,CENTRAL BANKER,HOME ICE,IAM THE ICEMAN,EDDIE WOODS AGENT LXXVIII,DAVID ROSE & FARHAT KHALAF,3000,,2016-05-14,NEW YORK,J-K,,,,12,https://www.youtube.com/watch?v=mOxFD99W7gY
Midlantic Two-Year-Olds in Training (2018),2018-05-21,262,B,F,DESPITE THE ODDS,HONEST TRUTH,SKY MESA,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,2016-04-03,MARYLAND,D-E,,,,11.1,https://www.youtube.com/watch?v=UiiIxqaM2Uw
Midlantic Two-Year-Olds in Training (2018),2018-05-21,263,DKB,C,TEMPLE CITY,HOUSE OF LEAVES,READ THE FOOTNOTES,ALL DREAMS EQUINE AGENT,HENRY J STEADMAN,15000,,2016-03-03,NEW YORK,G-H,,,,10.4,https://www.youtube.com/watch?v=MPGBPJkWMeg
Midlantic Two-Year-Olds in Training (2018),2018-05-21,264,B,F,TWIRLING CANDY,HULA SKIRT,DIXIE UNION,DE MERIC SALES AGENT,NOT SOLD,43000,,2016-02-20,MARYLAND,I-J,,,,10.4,https://www.youtube.com/watch?v=1TN8dVREAxM
Midlantic Two-Year-Olds in Training (2018),2018-05-21,265,DKB,C,SHANGHAI BOBBY,HUMBLE JANET,HUMBLE ELEVEN,SBM TRAINING & SALES AGENT,OUT,0,,2016-02-03,LOUISIANA,K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,266,B,C,ALPHA,HUMBLE STREET,STREET SENSE,GRASSROOTS TRAINING & SALES LLC AGENT,NOT SOLD,32000,,2016-04-05,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=xID-J4d0evI
Midlantic Two-Year-Olds in Training (2018),2018-05-21,267,CH,C,FED BIZ,ILLUSIONAL SKY,SKY MESA,RANDY BRADSHAW AGENT,OUT,0,,2016-03-09,KENTUCKY,I,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,268,DKB,C,BODEMEISTER,I LOVE AMERICA,QUIET AMERICAN,EDDIE WOODS AGENT LXXVIII,RAJ JAGNANAN,13000,,2016-03-09,KENTUCKY,J-K,,,,11,https://www.youtube.com/watch?v=dfwFHbk10p4
Midlantic Two-Year-Olds in Training (2018),2018-05-21,269,DKB,C,OVERANALYZE,INABUNDANCE,IN EXCESS (IRE),PICK VIEW LLC AGENT,MEREDITH KRUPP AGENT,30000,,2016-05-25,IOWA,H,,,,10.4,https://www.youtube.com/watch?v=j-rtbPuwBp0
Midlantic Two-Year-Olds in Training (2018),2018-05-21,270,DKB,C,TALE OF THE CAT,INAUGURATE,EMPIRE MAKER,EDDIE WOODS AGENT LXXVI,OUT,0,,2016-02-04,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2018),2018-05-21,271,B,C,BODEMEISTER,INCLINATION,VICTORY GALLOP,PAUL SHARP AGENT VI,BLUEWATER SALES LLC AGENT,42000,,2016-05-14,KENTUCKY,F-G,,,,10.3,https://www.youtube.com/watch?v=uDXlv3k5Woo
Midlantic Two-Year-Olds in Training (2018),2018-05-21,272,B,C,LIAISON,INDIAN BLUFF,PINE BLUFF,KIRKWOOD STABLES AGENT I,RAY DIETER,30000,,2016-04-05,KENTUCKY,C-D,,,,22.3,https://www.youtube.com/watch?v=EepqnguVpX4
Midlantic Two-Year-Olds in Training (2018),2018-05-21,273,GRR,C,CANDY RIDE (ARG),INDIAN BURN,INDIAN CHARLIE,WES CARTER AGENT I,MIKE RYAN AGENT,80000,,2016-05-10,KENTUCKY,E-F,,,,22.3,https://www.youtube.com/watch?v=poffe1LTXF0
Midlantic Two-Year-Olds in Training (2018),2018-05-21,274,CH,F,FORTY TALES,INFLUENCED,MALIBU MOON,BRICK CITY THOROUGHBREDS AGENT,SHEFFIELD STABLE LLC,20000,,2016-04-19,NEW YORK,F-G,,,,10.2,https://www.youtube.com/watch?v=nJKgX1yCQEI
Midlantic Two-Year-Olds in Training (2018),2018-05-21,275,B,C,SUPER SAVER,INTENTIONAL FEVER,STORMIN FEVER,DE MERIC SALES AGENT,LINDA RICE AGENT,240000,,2016-03-23,NEW YORK,I-J,,,,10.2,https://www.youtube.com/watch?v=xSNu_giczyw
Midlantic Two-Year-Olds in Training (2018),2018-05-21,276,CH,F,TRAPPE SHOT,IN TRUTH,QUIET AMERICAN,RANDY MILES AGENT,NOT SOLD,440000,,2016-04-10,KENTUCKY,B-C,,,,10.2,https://www.youtube.com/watch?v=DyKECMNrNrQ
Midlantic Two-Year-Olds in Training (2018),2018-05-21,277,CH,F,MORE THAN READY,IRISH EXCHANGE,EXCHANGE RATE,PIKE RACING AGENT,NOT SOLD,37000,,2016-04-21,KENTUCKY,B,,,,10.4,https://www.youtube.com/watch?v=GzZP5Fd2HLE
Midlantic Two-Year-Olds in Training (2018),2018-05-21,278,CH,C,MUCHO MACHO MAN,ITSAGIANTCAUSEWAY,GIANT'S CAUSEWAY,KIRKWOOD STABLES AGENT II,MICHAEL LUND PETERSON,625000,,2016-04-26,KENTUCKY,C-D,,,,21.1,https://www.youtube.com/watch?v=K1afm3Bq2tE
Midlantic Two-Year-Olds in Training (2018),2018-05-21,279,CH,F,TAPIZAR,JACKPOT JOANIE,GIANT'S CAUSEWAY,RANDY MILES AGENT,KOID,55000,,2016-03-22,KENTUCKY,B-C,,,,10.1,https://www.youtube.com/watch?v=mDaEM4hAhMk
Midlantic Two-Year-Olds in Training (2018),2018-05-21,280,DKB,C,CREATIVE CAUSE,JACQUI'S PROMISE,LOUP SAUVAGE,GRASSROOTS TRAINING & SALES LLC,KOID,30000,,2016-05-01,NEW YORK,I,,,,10.4,https://www.youtube.com/watch?v=FIJFJzeHxHo
Midlantic Two-Year-Olds in Training (2018),2018-05-21,281,B,F,MAJESTICPERFECTION,JAZZY MELISSA,GRAND SLAM,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,OUT,0,,2016-05-11,KENTUCKY,T,,,,,
