SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,88,GRR,C,UNION RAGS,VOLTARRA,GIACOMO,NAVAS EQUINE,OUT,0,,05/30/2021,KENTUCKY,I,,,,,
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,89,DKB,C,CENTRAL BANKER,WRIGLEY IVY,PLEASANT TAP,KINGS EQUINE AGENT,OUT,0,,03/03/2021,NEW YORK,J,,,,,
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,90,DKB,C,OMAHA BEACH,WYOMIA,VINDICATION,KINGS EQUINE AGENT,OUT,0,,04/20/2021,KENTUCKY,J,,,https://youtu.be/Y_pBDFL4Qig,10.2,https://www.youtube.com/watch?v=-8oICYY2XbI
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,91,DKB,C,MIDNIGHT LUTE,LADY LUMBERJACK,FORESTRY,STEPHENS THOROUGHBREDS AGENT,NOT SOLD,97000,,03/02/2021,KENTUCKY,I,,,,21.4,https://www.youtube.com/watch?v=aplUV1W8o34
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,92,B,C,FORCE THE PASS,SUCCESS AT SUNUP,SUCCESSFUL APPEAL,WES CARTER AGENT FOR LEMON CREEK FARM,COLTS NECK STABLE A. SIMOFF AGT,36000,,05/16/2021,MARYLAND,J&K,,,,10.1,https://www.youtube.com/watch?v=B9bAz0P4wgo
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,93,DKB,F,UPSTART,NO PANIC,HENRYTHENAVIGATOR,JAMES LAYDEN AGENT,OUT,0,,04/12/2021,KENTUCKY,C,,,,,
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,94,B,C,GRAYDAR,EXOTIC BEHAVIOR,GIANT'S CAUSEWAY,TOM MCCROCKLIN AGENT,JOSEPH BESECKER,13000,,03/03/2021,CALIFORNIA,I,,,,10.3,https://www.youtube.com/watch?v=w0VhMpZXWyY
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,95,GRR,C,GRAYDAR,SILK OR SATIN,MEDAGLIA D'ORO,TOM MCCROCKLIN AGENT,OUT,0,,03/18/2021,CALIFORNIA,I,,,,,
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,96,B,F,NYQUIST,DOWNDRAFT,WARRIOR'S REWARD,THE TRUE FARM,NOT SOLD,38000,,02/07/2021,KENTUCKY,I,,,,10.2,https://www.youtube.com/watch?v=_vpbMbSl3KI
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,97,DKB,F,MITOLE,FIRST DUDETTE,FIRST DUDE,CESAR LOYA TRAINING & SALES AGENT,JOSEPH BESECKER,26000,,01/26/2021,NEW YORK,B,,,,10.2,https://www.youtube.com/watch?v=21Qv7B5gjWA
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,98,GRR,F,TAPWRIT,GOSHEN HAWK,COZAR,NAVAS EQUINE AGENT,LARRY RABOLD,17000,Y,02/07/2021,MARYLAND,I,,,,10.3,https://www.youtube.com/watch?v=YSjBA6TlsUQ
Midlantic June Two-Year-Olds in Training (2023),2023-06-28,99,DKB,F,MIDNIGHT STORM,YEARDLEY,DON'T GET MAD,NAVAS EQUINE AGENT FOR JOAN DILIBERO,KENNETH R KACHEL,42000,,04/24/2021,MARYLAND,I,,,,21.2,https://www.youtube.com/watch?v=fHrkLqNOhb8
