SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
The Gulfstream Sale (2019),3/27/19,80,B,C,UNCLE MO,MISS ARRANGEMENT,MR. GREELEY,TOM MCCROCKLIN AGENT,MCMAHON & HILL BLOODSTOCK,150000,Y,2/9/17,KENTUCKY,24,,,,21.4,https://www.youtube.com/watch?v=HQuYxANl27w
The Gulfstream Sale (2019),3/27/19,81,CH,C,KANTHAROS,MISS STONESTREET,MR. GREELEY,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VII,DEMERIC SALES AGENT FOR BACKSTRETCH FARMS,320000,,2/9/17,FLORIDA,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-81,10.1,https://www.youtube.com/watch?v=XYmKEtoeWx4
The Gulfstream Sale (2019),3/27/19,82,DKB,C,UNCLE MO,MODIFICATION,VINDICATION,HOBY & LAYNA KIGHT AGENT,NOT SOLD,485000,,5/24/17,KENTUCKY,23,,,,20.3,https://www.youtube.com/watch?v=J-oNVGAyOjw
The Gulfstream Sale (2019),3/27/19,83,DKB,C,SHAKIN IT UP,MON ANGE,WOLF POWER (SAF),SCANLON TRAINING & SALES AGENT II,JANET LYONS,200000,,3/5/17,KENTUCKY,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-83,10.1,https://www.youtube.com/watch?v=Fw0Q24lilmQ
The Gulfstream Sale (2019),3/27/19,84,B,F,UNCLE MO,MOON SAFARI,MR. PROSPECTOR,HOBY & LAYNA KIGHT AGENT,NOT SOLD,235000,,3/3/17,KENTUCKY,23,,,,G,https://www.youtube.com/watch?v=qy8J6yGCdwg
The Gulfstream Sale (2019),3/27/19,85,DKB,C,GOLDENCENTS,MS NORTH CAROLINA,HONOUR AND GLORY,SBM TRAINING & SALES LLC AGENT,OUT,0,,3/26/17,KENTUCKY,23,,,,,
The Gulfstream Sale (2019),3/27/19,86,CH,C,MORE THAN READY,MY LADY LAUREN,HARD SPUN,KIRKWOOD STABLES AGENT,NOT SOLD,50000,,2/1/17,KENTUCKY,25,,,,G,https://www.youtube.com/watch?v=kB5pwepQOiQ
The Gulfstream Sale (2019),3/27/19,87,B,F,LIAM'S MAP,MY SPECIAL SECRET,MINESHAFT,TOP LINE SALES LLC AGENT I,OUT,0,,3/17/17,FLORIDA,23,,,,10.1,https://www.youtube.com/watch?v=aR6OcaB_oq8
The Gulfstream Sale (2019),3/27/19,88,DKB,C,CENTRAL BANKER,MYTHICAL BROWNIE,LORD AVIE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VIII,OUT,0,,2/9/17,NEW YORK,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-88,11.1,
The Gulfstream Sale (2019),3/27/19,89,B,C,TONALIST,NAPLES DREAM,UNCLE MO,KIRKWOOD STABLES AGENT FOR MIDWAY GALLOP LLC,NOT SOLD,95000,,3/25/17,KENTUCKY,25,,,,G,https://www.youtube.com/watch?v=7S1TBC-kgXE
The Gulfstream Sale (2019),3/27/19,90,DKB,C,CITY ZIP,NICK'S HONOR,JUMP START,RANDY BRADSHAW AGENT,OUT,0,,6/2/17,NEW YORK,26,,,,,
The Gulfstream Sale (2019),3/27/19,91,B,C,INTO MISCHIEF,NIHILIST,LATENT HEAT,TOP LINE SALES LLC AGENT I,NOT SOLD,575000,,2/7/17,NEW YORK,23,,,,10.1,https://www.youtube.com/watch?v=2L4Aa7ijd_s
The Gulfstream Sale (2019),3/27/19,92,B,C,FLATTER,NO CURFEW,CURLIN,EDDIE WOODS AGENT XXXVII,NOT SOLD,625000,,1/29/17,KENTUCKY,24,,,,10.2,https://www.youtube.com/watch?v=K9sG1820X30
The Gulfstream Sale (2019),3/27/19,93,DKB,C,TIZNOW,N THE NOW,GIANT'S CAUSEWAY,BOBBY DODD AGENT,WEST POINT TB & ALBAUGH STABLE L.E.B. AGENT,550000,,3/16/17,KENTUCKY,23,,,,10.1,https://www.youtube.com/watch?v=K8goj2zIDgo
The Gulfstream Sale (2019),3/27/19,94,B,C,MUCHO MACHO MAN,HELLOO REGINA,WILBURN,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT XIV,OUT,0,,3/25/17,PENNSYLVANIA,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-94,10.4,
The Gulfstream Sale (2019),3/27/19,95,GRR,C,CANDY RIDE (ARG),ONE CAROLINE,UNBRIDLED'S SONG,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT IX,NARVICK INT'L,450000,,4/12/17,KENTUCKY,23,,,http://www.thorostride.com/sales/fasig-tipton-florida-2019-hip-95,10.2,https://www.youtube.com/watch?v=CEIXIgoHoAI
The Gulfstream Sale (2019),3/27/19,96,B,F,GHOSTZAPPER,PALANKA CITY,CARSON CITY,DE MERIC SALES AGENT,OUT,0,,3/1/17,KENTUCKY,23,,,,10.1,https://www.youtube.com/watch?v=XZz7_07FmSs
The Gulfstream Sale (2019),3/27/19,97,B,C,INTO MISCHIEF,PEGGY MAY,LEMON DROP KID,EDDIE WOODS AGENT XXXIV,OUT,0,,3/20/17,KENTUCKY,24,,,,10.2,https://www.youtube.com/watch?v=r0DZAKkG974
