SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
The Gulfstream Sale (2018),3/28/18,105,B,F,GHOSTZAPPER,DO SOMETHIN,PURIM,MCKATHAN BROS. AGENT,OUT,0,,1/28/16,KENTUCKY,23,,,,10.1,https://www.youtube.com/watch?v=1juov2U1_D8
The Gulfstream Sale (2018),3/28/18,106,B,F,NOBLE MISSION (GB),EASY LIMIT,STORM CAT,SEQUEL BLOODSTOCK AGENT,L.E.B. AGENT FOR WEST POINT THOROUGHBREDS,235000,,4/11/16,KENTUCKY,23,,,,10.3,https://www.youtube.com/watch?v=r1zAraPzBNk
The Gulfstream Sale (2018),3/28/18,107,DKB,F,CAIRO PRINCE,E LOOE,LURE,SBM TRAINING & SALES LLC AGENT,NOT SOLD,15000,,3/29/16,KENTUCKY,23,,,,10.4,https://www.youtube.com/watch?v=REy0y-nXO1U
The Gulfstream Sale (2018),3/28/18,108,DKB,C,MEDAGLIA D'ORO,ELUSIVE JACKPOT,ELUSIVE QUALITY,HOBY & LAYNA KIGHT AGENT,JOHN C OXLEY,450000,,4/19/16,KENTUCKY,23,,,,21.3,https://www.youtube.com/watch?v=RpFsh-WQnGc
The Gulfstream Sale (2018),3/28/18,109,GRR,C,CAIRO PRINCE,ENTRADA,MINESHAFT,CRANE THOROUGHBREDS AGENT,OUT,0,,3/17/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,110,B,F,MUKHADRAM (GB),EURO EMPIRE,BARTOK (IRE),WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VI,NOT SOLD,70000,,2/18/16,GB,23,,,,10.3,https://www.youtube.com/watch?v=eZH4T0ii2es
The Gulfstream Sale (2018),3/28/18,111,CH,F,SHACKLEFORD,EXCESS'S BEST,IN EXCESS (IRE),HIDDEN BROOK AGENT II,NOT SOLD,210000,,4/11/16,KENTUCKY,24,,,,10.2,https://www.youtube.com/watch?v=IH30awB8-Vk
The Gulfstream Sale (2018),3/28/18,112,B,C,ALGORITHMS,EXTRAVAGANZA,ELUSIVE QUALITY,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,MR. ED SAVANT JR.,300000,,3/3/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=ou6wCdnDvIQ
The Gulfstream Sale (2018),3/28/18,113,B,C,UNCAPTURED,FAR SIGHTED SAL,DISTANT VIEW,IMAGINE...,OUT,0,,4/8/16,FLORIDA,23,,,,,
The Gulfstream Sale (2018),3/28/18,114,B,F,WILL TAKE CHARGE,FAST RESOURCE,BOB AND JOHN,PICK VIEW LLC AGENT,OUT,0,,3/16/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=GuI6TRB4ai8
The Gulfstream Sale (2018),3/28/18,116,B,C,UNCLE MO,FOUR SUGARS,LOOKIN AT LUCKY,EDDIE WOODS AGENT III,L.E.B. AGENT FOR WEST POINT & R. MASIELLO,650000,,5/9/16,KENTUCKY,24,,,,10.2,https://www.youtube.com/watch?v=oqhqYdaLqE0
The Gulfstream Sale (2018),3/28/18,117,B,C,UNION RAGS,FROLIC'S APPEAL,TRIPPI,HOBY & LAYNA KIGHT AGENT,DONATO LANNI AGENT,750000,,2/29/16,FLORIDA,23,,,,21.1,https://www.youtube.com/watch?v=HUIpZvYXVMI
The Gulfstream Sale (2018),3/28/18,118,B,C,INTO MISCHIEF,FRUHL'S GOLD,CRAFTY PROSPECTOR,CRUPI'S NEW CASTLE FARM AGENT,TOM MCCROCKLIN AGENT FOR LITTLE RED FEATHER RACING,200000,,3/25/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=KS3p4sEqssE
The Gulfstream Sale (2018),3/28/18,119,DKB,F,PIONEEROF THE NILE,GENERAL JEANNE,HONOUR AND GLORY,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VI,NOT SOLD,600000,,2/10/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=S2Ud_N_3-Zw
The Gulfstream Sale (2018),3/28/18,120,CH,C,GHOSTZAPPER,GLENBRIAR GIRL,GOLD CASE,PICK VIEW LLC AGENT,OUT,0,,3/21/16,KENTUCKY,23,,,,10.4,https://www.youtube.com/watch?v=DR0IFAd8Tlc
The Gulfstream Sale (2018),3/28/18,121,DKB,C,ALGORITHMS,GLIMPSE,TOUCH GOLD,EDDIE WOODS AGENT L,NOT SOLD,70000,,4/9/16,MARYLAND,24,,,,21.2,https://www.youtube.com/watch?v=vN4YKtYTCq8
The Gulfstream Sale (2018),3/28/18,122,CH,F,MALIBU MOON,GLOAT,MR. GREELEY,SGV THOROUGHBREDS LLC (STEVEN VENOSA) AGENT,JOHN MCCORMACK B/S LLC,500000,,4/22/16,ONTARIO,23,,,,10.1,https://www.youtube.com/watch?v=6ekLK0jhTO0
The Gulfstream Sale (2018),3/28/18,123,DKB,F,ARCH,GOLDEN CAUSEWAY (GB),GIANT'S CAUSEWAY,DE MERIC AGENT,OUT,0,,2/20/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,124,DKB,F,INTO MISCHIEF,GRACILIA,MR. GREELEY,CRUPI'S NEW CASTLE FARM AGENT,ALLEN F WISE,350000,Y,5/5/16,NEW YORK,23,,,,10.2,https://www.youtube.com/watch?v=4B4J7XoFcSg
The Gulfstream Sale (2018),3/28/18,125,DKB,C,TAPIT,GREAT HOT (BRZ),ORIENTATE,EDDIE WOODS AGENT XV,OUT,0,,2/24/16,KENTUCKY,24,,,,,
The Gulfstream Sale (2018),3/28/18,126,CH,F,SUPER SAVER,HALLIE GAY,SUMMER BIRD,NIALL BRENNAN STABLES AGENT VIII,OUT,0,,2/5/16,KENTUCKY,23,,,,10.4,https://www.youtube.com/watch?v=syz0_3en4uo
The Gulfstream Sale (2018),3/28/18,127,DKB,C,NEW YEAR'S DAY,HANNA LANTANA,KAFWAIN,PAUL SHARP AGENT,OUT,0,,1/27/16,NEW YORK,23,,,,,
The Gulfstream Sale (2018),3/28/18,128,CH,C,CURLIN,HARRIETT LANE,GIANT'S CAUSEWAY,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VI,SCOTT PASLEY & PARTNERS,525000,,2/2/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=l8UJfIwUm8k
The Gulfstream Sale (2018),3/28/18,129,DKB,C,MIDNIGHT LUTE,HAY JUDE,WAVERING MONARCH,TOP LINE SALES LLC AGENT I,OUT,0,,2/15/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,130,GRR,C,CAIRO PRINCE,HELLUVA HANGOVER,GRAND SLAM,JAMES LAYDEN AGENT,NOT SOLD,170000,,3/24/16,OKLAHOMA,23,,,,10.2,https://www.youtube.com/watch?v=Kt1pQGO-06Y
The Gulfstream Sale (2018),3/28/18,131,CH,C,DIALED IN,HER LADY GRACE,LORD CARSON,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,DEUCE GREATHOUSE AGENT,175000,,4/5/16,PENNSYLVANIA,23,,,,10.1,https://www.youtube.com/watch?v=FC26PccLf4U
The Gulfstream Sale (2018),3/28/18,132,B,C,LIAISON,HIDDEN TEMPER,MISWAKI,RICHARDSON BLOODSTOCK AGENT,NOT SOLD,135000,,2/6/16,OHIO,23,,,,10.2,https://www.youtube.com/watch?v=Rjqga2ORaik
The Gulfstream Sale (2018),3/28/18,133,CH,F,GHOSTZAPPER,HIGH BUTTON SHOES,CARSON CITY,WILLIAM B. HARRIGAN (MIACOMET FARM LTD.) AGENT,OUT,0,,4/13/16,KENTUCKY,24,,,,,
The Gulfstream Sale (2018),3/28/18,134,CH,C,DRILL,HOMESTEADER,PIONEERING,TOP LINE SALES LLC AGENT IV,OUT,0,,2/22/16,FLORIDA,23,,,,10.2,https://www.youtube.com/watch?v=t4koIhryQVY
The Gulfstream Sale (2018),3/28/18,135,CH,C,FED BIZ,ILLUSIONAL SKY,SKY MESA,RANDY BRADSHAW AGENT,OUT,0,,3/9/16,KENTUCKY,24,,,,,
The Gulfstream Sale (2018),3/28/18,136,B,C,LIAISON,INDIAN BLUFF,PINE BLUFF,KIRKWOOD STABLES AGENT FOR GULFSTREAM GALLOP LLC,NOT SOLD,30000,,4/5/16,KENTUCKY,23,,,,G,https://www.youtube.com/watch?v=ee2Ej0qmtMU
The Gulfstream Sale (2018),3/28/18,137,B,F,BLAME,INDIAN VALLEY,CHEROKEE RUN,KIRKWOOD STABLES AGENT FOR GULFSTREAM GALLOP LLC,DENNIS O'NEILL/ERJ RACING,100000,,5/1/16,KENTUCKY,23,,,,G,https://www.youtube.com/watch?v=tVO-wjw90So
The Gulfstream Sale (2018),3/28/18,139,CH,C,UNION RAGS,INTERNAL AFFAIR,ORIENTATE,EDDIE WOODS AGENT XXXIX,NOT SOLD,145000,,3/30/16,KENTUCKY,24,,,,10.2,https://www.youtube.com/watch?v=PAt_wa217as
The Gulfstream Sale (2018),3/28/18,140,B,C,TALE OF THE CAT,IT'S IN HIS KISS,YES IT'S TRUE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT X,HIDDEN BROOK AGENT FOR RICHARD GREELEY,250000,,3/29/16,NEW YORK,23,,,,10,https://www.youtube.com/watch?v=4KEERgdaK_A
The Gulfstream Sale (2018),3/28/18,141,B,F,MALIBU MOON,JARAMAR RAIN,THUNDER GULCH,NIALL BRENNAN STABLES AGENT II,LIVE OAK PLANTATION,250000,,4/7/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=XDdri4sZGow
The Gulfstream Sale (2018),3/28/18,142,B,C,SHACKLEFORD,JESSAMINE,MINESHAFT,MCKATHAN BROS. AGENT,ZAYAT STABLES LLC,295000,,3/17/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=YuN0E_f-ky0
The Gulfstream Sale (2018),3/28/18,143,GRR,F,MEDAGLIA D'ORO,JOYFUL VICTORY,TAPIT,CARY FROMMER AGENT,NOT SOLD,335000,,3/1/16,KENTUCKY,24,,,,10.3,https://www.youtube.com/watch?v=aTy-VUE7Mqo
The Gulfstream Sale (2018),3/28/18,144,B,C,CURLIN,JUDITH BASIN,DANZIG,IMAGINE...,OUT,0,,5/14/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,145,DKB,F,ORB,JUSTASPRINKLE,GILDED TIME,SBM TRAINING & SALES LLC AGENT,LOOOCH RACING/ZACH MADDEN AGT.,250000,,2/21/16,KENTUCKY,23,,,,10.1,https://www.youtube.com/watch?v=tcV_c7TPXd0
The Gulfstream Sale (2018),3/28/18,146,B,F,BODEMEISTER,KATANA (NZ),VOLKSRAAD (GB),RICHARDSON BLOODSTOCK AGENT,OUT,0,,4/7/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=_t4z3J00dG4
The Gulfstream Sale (2018),3/28/18,147,CH,F,NOBLE MISSION (GB),KISSIN PARTY,KISSIN KRIS,HIDDEN BROOK AGENT I,OUT,0,,1/29/16,KENTUCKY,24,,,,11,https://www.youtube.com/watch?v=PZhaMfG5nik
The Gulfstream Sale (2018),3/28/18,148,DKB,C,CAIRO PRINCE,KRAKOWVIAK,TALE OF THE CAT,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,4/9/16,NEW YORK,23,,,,10.3,https://www.youtube.com/watch?v=e2qjxpji8M0
The Gulfstream Sale (2018),3/28/18,149,DKB,F,BODEMEISTER,LA BELLE,DIXIE UNION,JAMES LAYDEN AGENT,PATRICE MILLER/EQB INC FOR BRUCE LUNSFORD,150000,,2/10/16,KENTUCKY,23,,,,10.1,https://www.youtube.com/watch?v=hVWQnBvtfwM
The Gulfstream Sale (2018),3/28/18,150,GRR,F,TAPIT,LADY OF FIFTY,AFTER MARKET,CARY FROMMER AGENT,HAPPY ALTERALTERS RACING STB,500000,,2/4/16,KENTUCKY,24,,,,10.1,https://www.youtube.com/watch?v=cVkJrXOLQK4
The Gulfstream Sale (2018),3/28/18,151,B,C,CURLIN,LADY SOLVIG,GIANT'S CAUSEWAY,SEQUEL BLOODSTOCK AGENT,OUT,0,,4/10/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,152,B,C,PIONEEROF THE NILE,LA REINA,A.P. INDY,NIALL BRENNAN STABLES AGENT XI,OUT,0,,4/18/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,153,CH,C,WILL TAKE CHARGE,LAVENDER SKY,MT. LIVERMORE,RICEHORSE STABLES AGENT,NOT SOLD,145000,,5/2/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=zgPg9V7Tqg8
The Gulfstream Sale (2018),3/28/18,154,B,C,FED BIZ,LAWLESS MISS,POSSE,DE MERIC AGENT FOR KLARAVICH STABLE,OUT,0,,2/17/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,155,CH,F,SPEIGHTSTOWN,LIAM'S DREAM,SAINT LIAM,NIALL BRENNAN STABLES AGENT IV,WINNER'S FARM/MEHRAN MOTAMEDI,150000,,3/22/16,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=ii6jdoF-dDk
The Gulfstream Sale (2018),3/28/18,156,B,C,BLAME,LIFEINTHEFASTLANE,UNBRIDLED'S SONG,SEQUEL BLOODSTOCK AGENT,OUT,0,,2/16/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,157,B,C,BERNARDINI,LOCHINVAR'S GOLD,SEEKING THE GOLD,HOBY & LAYNA KIGHT AGENT,LEE LEWIS MARK HENNIG AGENT,150000,,2/18/16,KENTUCKY,23,,,,21.2,https://www.youtube.com/watch?v=SmG1uWk0U0w
The Gulfstream Sale (2018),3/28/18,158,CH,C,WILL TAKE CHARGE,LOUISIANA TIMES,GRAND SLAM,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT V,MR. ED SAVANT JR.,600000,,2/14/16,KENTUCKY,23,,,,10,https://www.youtube.com/watch?v=eAc1adLX3nw
The Gulfstream Sale (2018),3/28/18,159,DKB,C,BODEMEISTER,BOLD ASSURANCE,STORMY ATLANTIC,PAUL SHARP AGENT,OUT,0,,3/23/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,160,CH,C,CURLIN,ALMONSOON,GIANT'S CAUSEWAY,PAUL SHARP AGENT,OUT,0,,2/13/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,161,B,F,MALIBU MOON,STYLISH D'ORO,MEDAGLIA D'ORO,MCKATHAN BROS. AGENT,OUT,0,,1/8/16,KENTUCKY,23,,,,,
The Gulfstream Sale (2018),3/28/18,162,B,C,TAPIZAR,RUNNING WILD,INDIAN CHARLIE,RANDY BRADSHAW AGENT,RAP RACING,150000,,3/25/16,KENTUCKY,24,,,,10.1,https://www.youtube.com/watch?v=_yjqD4X84sM
The Gulfstream Sale (2018),3/28/18,163,B,F,CAIRO PRINCE,SPANISH POST,FLATTER,RANDY BRADSHAW AGENT,KATSUMI YOSHIDA,325000,,4/22/16,NEW YORK,24,,,,10.1,https://www.youtube.com/watch?v=ZnXvKB80dPI
The Gulfstream Sale (2018),3/28/18,164,B,C,GIO PONTI,BEAUTIFULBALLERINA,NUREYEV,HOBY & LAYNA KIGHT AGENT,DAVID MEAH AGENT FOR ROCKINGHAM RANCH,55000,,2/6/16,KENTUCKY,23,,,,21.3,https://www.youtube.com/watch?v=r-VV6tH7evY
The Gulfstream Sale (2018),3/28/18,165,DKB,C,MORNING LINE,FANTASY SLAM,SMOKE GLACKEN,SBM TRAINING & SALES LLC AGENT,NOT SOLD,125000,,1/30/16,KENTUCKY,23,,,,10.1,https://www.youtube.com/watch?v=Wfsa6v29Y9M
The Gulfstream Sale (2018),3/28/18,166,B,F,FED BIZ,DRESS PARADE,VICTORY GALLOP,SEQUEL BLOODSTOCK AGENT,OUT,0,,4/28/16,FLORIDA,23,,,,10.3,https://www.youtube.com/watch?v=_Oiov-kdohM
